Gold_Cust_ID,DM Mail Date
16881511,11/18/2024
16881511,11/6/2023
16881511,9/9/2024
16881511,4/7/2025
16881511,5/8/2023
16887279,11/6/2023
16887279,11/18/2024
16887279,9/9/2024
16887940,11/18/2024
16887940,4/7/2025
16887940,5/8/2023
16887940,11/29/2023
16887940,9/5/2023
16887940,11/6/2023
16887940,5/6/2024
16887940,4/8/2024
16890927,9/9/2024
16890927,5/6/2024
16890927,11/6/2023
16890927,9/5/2023
16890927,5/8/2023
16890927,11/29/2023
16890927,4/8/2024
16890927,7/5/2023
16895340,11/18/2024
16895340,5/8/2023
16895340,9/5/2023
16895340,11/6/2023
16895340,4/8/2024
16895340,9/9/2024
16895340,7/5/2023
16895340,5/6/2024
16895340,4/7/2025
16895340,11/29/2023
16901508,11/18/2024
16904971,5/8/2023
16904971,11/29/2023
16904971,9/9/2024
16904971,11/18/2024
16904971,11/6/2023
16904971,4/8/2024
16904971,9/5/2023
16904971,4/7/2025
16904971,5/6/2024
16904971,7/5/2023
16918906,4/7/2025
16918906,11/18/2024
16918906,5/6/2024
16919842,9/9/2024
16919842,11/18/2024
16919842,5/6/2024
16919842,4/7/2025
16924196,5/6/2024
16928238,4/8/2024
16928238,11/6/2023
16928238,4/7/2025
16928238,5/6/2024
16928238,11/18/2024
16932225,1/16/2024
16938270,11/29/2023
16938270,11/6/2023
16938270,9/9/2024
16938270,11/18/2024
16938270,4/7/2025
16938270,4/8/2024
16949462,7/5/2023
16949462,5/6/2024
16949462,4/8/2024
16949462,9/5/2023
16949462,9/9/2024
16949462,11/6/2023
16949462,5/8/2023
16949462,11/29/2023
16970650,4/8/2024
16970650,9/9/2024
16970650,5/8/2023
16970650,9/5/2023
16970650,7/5/2023
16970650,4/7/2025
16970650,11/18/2024
16970650,11/29/2023
16970650,11/6/2023
16971107,11/18/2024
16971107,9/5/2023
16971107,7/5/2023
16971107,9/9/2024
16971107,5/6/2024
16972498,11/29/2023
16972498,9/9/2024
16972498,5/6/2024
16972498,11/18/2024
16972498,7/5/2023
16972498,4/7/2025
16972498,9/5/2023
16972498,5/8/2023
16972498,11/6/2023
16972498,4/8/2024
16978946,4/8/2024
16978946,5/6/2024
16978946,9/9/2024
16978946,11/18/2024
16979381,11/29/2023
16979381,11/6/2023
16979381,5/6/2024
16979381,9/9/2024
16979381,11/18/2024
16981106,4/7/2025
16981106,9/9/2024
16981106,4/8/2024
16981106,11/18/2024
16981106,11/6/2023
16981106,5/6/2024
16981106,5/8/2023
16981106,7/5/2023
16981106,9/5/2023
16981106,11/29/2023
16981201,4/8/2024
16981201,9/9/2024
16981201,11/6/2023
16981201,11/29/2023
16981201,11/18/2024
16981201,4/7/2025
16986838,9/9/2024
16986838,5/6/2024
16986838,4/7/2025
16986838,11/18/2024
16986838,4/8/2024
17000932,11/18/2024
17000932,11/6/2023
17000932,7/5/2023
17000932,5/8/2023
17000932,9/9/2024
17000932,5/6/2024
17007800,11/6/2023
17007800,11/18/2024
17007800,7/5/2023
17007800,4/8/2024
17007800,9/5/2023
17007800,5/6/2024
17007800,5/8/2023
17007800,4/7/2025
17007800,11/29/2023
17017834,5/8/2023
17021302,4/7/2025
17021302,9/5/2023
17021302,7/5/2023
17021302,11/29/2023
17021302,11/6/2023
17021302,11/18/2024
17025405,5/6/2024
17025405,4/7/2025
17025405,11/18/2024
17025405,11/6/2023
17033560,11/6/2023
17033560,5/6/2024
17033560,4/7/2025
17033560,11/18/2024
17033560,4/8/2024
17033560,9/9/2024
17033560,7/5/2023
17046483,11/18/2024
17046483,4/8/2024
17046483,5/6/2024
17046483,7/5/2023
17046483,5/8/2023
17046483,11/29/2023
17046483,4/7/2025
17046483,11/6/2023
17046483,9/9/2024
17049021,11/18/2024
17049021,4/8/2024
17049021,9/9/2024
17049021,5/6/2024
17049021,11/6/2023
17049021,4/7/2025
17049021,11/29/2023
17052338,5/8/2023
17052338,7/5/2023
17052338,11/18/2024
17052338,11/6/2023
17052338,5/6/2024
17052338,4/7/2025
17052338,4/8/2024
17052338,9/9/2024
17052338,9/5/2023
17052338,11/29/2023
17053929,11/18/2024
17053929,4/8/2024
17053929,5/6/2024
17053929,9/9/2024
17053929,4/7/2025
17055013,4/8/2024
17055013,11/6/2023
17055013,11/29/2023
17055013,11/18/2024
17055013,5/8/2023
17055013,4/7/2025
17055013,5/6/2024
17055013,9/9/2024
17055013,9/5/2023
17060545,5/8/2023
17060545,11/29/2023
17060545,4/7/2025
17060545,9/9/2024
17060545,11/6/2023
17060545,4/8/2024
17060545,7/5/2023
17060545,5/6/2024
17060545,9/5/2023
17060545,11/18/2024
17104237,5/8/2023
17119766,11/29/2023
17119766,5/6/2024
17119766,9/5/2023
17119766,11/6/2023
17119766,9/9/2024
17134655,7/5/2023
17134655,5/6/2024
17134655,4/8/2024
17134655,5/8/2023
17134655,11/6/2023
17134655,5/6/2024
17134655,11/29/2023
17134655,11/29/2023
17134655,5/8/2023
17134655,11/6/2023
17134655,7/5/2023
17134655,9/5/2023
17134655,9/5/2023
17141885,11/6/2023
17141885,7/5/2023
17141885,4/8/2024
17141885,7/10/2023
17141885,11/29/2023
17141885,5/6/2024
17151725,9/9/2024
17151725,11/29/2023
17151725,11/18/2024
17151725,7/5/2023
17151725,11/6/2023
17151725,4/7/2025
17151725,5/8/2023
17151725,5/6/2024
17151725,9/5/2023
17151725,4/8/2024
17153726,4/7/2025
17170143,11/29/2023
17170143,9/5/2023
17170143,11/6/2023
17170143,5/6/2024
17170143,7/5/2023
17170143,4/7/2025
17170143,5/8/2023
17191202,5/8/2023
17191202,11/18/2024
17191202,11/6/2023
17191410,4/8/2024
17191410,11/18/2024
17191410,5/8/2023
17191410,7/5/2023
17191410,4/7/2025
17191410,11/29/2023
17191410,9/9/2024
17191410,5/6/2024
17191410,9/5/2023
17198252,9/5/2023
17198252,4/7/2025
17198252,4/8/2024
17198252,11/29/2023
17198252,11/6/2023
17198252,5/6/2024
17198252,7/5/2023
17198252,9/9/2024
17200654,11/18/2024
17200654,4/8/2024
17200654,4/7/2025
17200654,5/8/2023
17200654,9/9/2024
17200654,5/6/2024
17211920,11/6/2023
17211920,4/7/2025
17211920,5/8/2023
17216719,9/9/2024
17216719,5/6/2024
17216719,11/18/2024
17216719,9/5/2023
17216719,4/8/2024
17216719,11/6/2023
17216719,7/5/2023
17216719,5/8/2023
17216719,4/7/2025
17216719,11/29/2023
17220308,4/7/2025
17220308,11/6/2023
17220308,9/5/2023
17220308,5/8/2023
17220308,7/5/2023
17220308,9/9/2024
17220308,5/6/2024
17220308,11/18/2024
17237362,7/5/2023
17237362,5/6/2024
17237362,4/8/2024
17237362,5/8/2023
17237362,9/5/2023
17237362,11/6/2023
17237362,9/9/2024
17237362,11/18/2024
17237362,11/29/2023
17237362,4/7/2025
17241430,7/5/2023
17241430,4/8/2024
17241430,9/9/2024
17241430,5/6/2024
17241430,5/8/2023
17241430,11/6/2023
17241430,11/18/2024
17241430,11/29/2023
17241430,4/7/2025
17241430,9/5/2023
17252304,4/7/2025
17252304,11/18/2024
17252304,4/8/2024
17252304,11/29/2023
17252304,5/6/2024
17252304,9/9/2024
17252304,11/6/2023
17252304,9/5/2023
17252304,5/8/2023
17252304,7/5/2023
17257170,11/18/2024
17257170,4/7/2025
17257170,11/6/2023
17259159,5/6/2024
17259159,11/6/2023
17259159,4/7/2025
17259159,11/18/2024
17259159,11/29/2023
17259159,9/5/2023
17259159,7/5/2023
17268846,11/18/2024
17268846,9/9/2024
17281438,9/9/2024
17281438,11/18/2024
17281438,4/8/2024
17289430,4/7/2025
17291214,9/5/2023
17291214,7/5/2023
17291214,5/8/2023
17291214,5/6/2024
17291214,11/6/2023
17291214,4/8/2024
17291214,11/29/2023
17291214,9/9/2024
17292251,4/7/2025
17292251,4/8/2024
17292251,11/18/2024
17292251,7/5/2023
17292251,11/6/2023
17292251,9/9/2024
17292251,9/5/2023
17292251,5/6/2024
17292251,11/29/2023
17295575,11/6/2023
17295575,5/8/2023
17297560,11/6/2023
17297560,9/5/2023
17297560,5/6/2024
17297560,4/8/2024
17297560,5/8/2023
17297560,7/5/2023
17297560,11/29/2023
17302811,11/6/2023
17302811,5/6/2024
17302811,4/8/2024
17302811,11/29/2023
17302811,7/5/2023
17302811,9/5/2023
17302811,9/9/2024
17302811,5/8/2023
17302811,4/7/2025
17303056,11/6/2023
17303056,9/5/2023
17303056,4/7/2025
17303056,5/8/2023
17303056,11/18/2024
17303056,11/29/2023
17313106,5/8/2023
17313106,4/8/2024
17313106,5/6/2024
17313106,11/29/2023
17313106,9/5/2023
17313106,11/6/2023
17313106,11/18/2024
17313106,4/7/2025
17313106,7/5/2023
17315712,11/18/2024
17315712,4/7/2025
17320119,11/6/2023
17320119,4/8/2024
17320119,11/29/2023
17320119,5/8/2023
17320119,9/5/2023
17320119,11/18/2024
17320119,9/9/2024
17320119,4/7/2025
17320119,5/6/2024
17320119,7/5/2023
17323495,8/14/2023
17323495,7/10/2023
17323495,9/5/2023
17323495,11/6/2023
17323495,5/8/2023
17323495,11/18/2024
17323495,4/8/2024
17323495,9/9/2024
17329741,7/10/2023
17329741,9/5/2023
17329741,11/18/2024
17329741,4/8/2024
17329741,11/6/2023
17329741,5/6/2024
17329741,7/5/2023
17329741,9/9/2024
17329741,4/7/2025
17329741,11/29/2023
17331304,11/6/2023
17331304,5/8/2023
17331304,9/9/2024
17331304,9/5/2023
17331304,11/29/2023
17331304,5/6/2024
17331304,4/8/2024
17331304,4/7/2025
17331304,7/5/2023
17331304,11/18/2024
17332109,11/6/2023
17332109,4/8/2024
17332109,5/6/2024
17332109,7/5/2023
17332109,11/18/2024
17332109,9/5/2023
17332109,9/9/2024
17332109,5/8/2023
17332109,11/29/2023
17345142,9/9/2024
17345142,11/18/2024
17345142,4/8/2024
17345142,4/7/2025
17353449,4/7/2025
17358420,9/9/2024
17358420,11/6/2023
17358420,5/6/2024
17358420,11/18/2024
17358420,4/8/2024
17358420,11/29/2023
17358420,4/7/2025
17361722,5/6/2024
17361722,11/6/2023
17361722,11/18/2024
17361722,9/9/2024
17363153,11/6/2023
17363153,4/8/2024
17363153,11/29/2023
17363153,5/8/2023
17363153,7/5/2023
17363153,9/9/2024
17363153,5/6/2024
17363153,9/5/2023
17363153,4/7/2025
17363153,11/18/2024
17375143,5/6/2024
17375143,9/5/2023
17375143,4/7/2025
17375143,11/29/2023
17375143,11/18/2024
17375143,7/5/2023
17375143,11/6/2023
17375143,5/8/2023
17375143,9/9/2024
17385768,11/6/2023
17385768,5/6/2024
17385768,11/18/2024
17385768,9/9/2024
17388379,4/7/2025
17405111,4/7/2025
17405111,9/9/2024
17405111,5/6/2024
17405111,11/18/2024
17420800,9/9/2024
17420800,11/18/2024
17426900,4/7/2025
17429717,5/6/2024
17429717,9/9/2024
17429717,7/5/2023
17429717,11/29/2023
17429717,4/7/2025
17429717,11/6/2023
17429717,4/8/2024
17429717,11/18/2024
17429717,5/8/2023
17437127,5/6/2024
17437127,5/8/2023
17437127,4/8/2024
17437127,11/6/2023
17437127,9/5/2023
17437127,7/5/2023
17437127,11/29/2023
17448563,5/6/2024
17448563,7/5/2023
17448563,11/29/2023
17448563,4/8/2024
17448563,5/8/2023
17448563,11/6/2023
17448563,9/9/2024
17448563,9/5/2023
17451619,11/6/2023
17451619,5/8/2023
17451619,11/18/2024
17451619,4/7/2025
17451619,5/6/2024
17452831,11/18/2024
17452831,11/29/2023
17452831,4/8/2024
17452831,4/7/2025
17452831,11/6/2023
17452831,9/9/2024
17456233,5/6/2024
17456233,4/7/2025
17456233,4/8/2024
17456233,9/5/2023
17456233,9/9/2024
17456233,11/6/2023
17456233,11/18/2024
17456233,7/5/2023
17461202,11/6/2023
17461202,9/9/2024
17461202,5/6/2024
17461202,11/18/2024
17474428,9/5/2023
17474428,11/6/2023
17474428,4/7/2025
17474428,4/8/2024
17474428,5/8/2023
17474428,11/18/2024
17474428,5/6/2024
17474428,11/29/2023
17474428,7/5/2023
17515658,11/6/2023
17515658,9/5/2023
17518918,7/10/2023
17518918,9/5/2023
17518918,7/5/2023
17518918,11/6/2023
17518918,4/8/2024
17518918,5/6/2024
17518918,11/29/2023
17520965,5/6/2024
17520965,11/6/2023
17520965,11/18/2024
17520965,11/29/2023
17520965,4/8/2024
17520965,9/9/2024
17524110,9/9/2024
17524110,11/29/2023
17524110,5/8/2023
17524110,9/5/2023
17524110,7/5/2023
17524110,4/7/2025
17524110,4/8/2024
17524110,11/6/2023
17524110,5/6/2024
17524110,11/18/2024
17533217,11/18/2024
17533217,9/9/2024
17533217,11/6/2023
17533217,9/5/2023
17533217,11/29/2023
17533217,5/6/2024
17533217,4/8/2024
17533217,4/7/2025
17536273,11/6/2023
17536273,4/7/2025
17536273,4/8/2024
17536273,11/18/2024
17536273,9/9/2024
17536273,5/6/2024
17536273,9/5/2023
17536273,11/29/2023
17536506,11/6/2023
17536506,4/8/2024
17536506,7/5/2023
17536506,9/5/2023
17536506,5/6/2024
17536506,4/7/2025
17536506,11/29/2023
17536506,5/8/2023
17536506,11/18/2024
17536506,9/9/2024
17543713,11/29/2023
17543713,7/5/2023
17543713,11/18/2024
17543713,11/6/2023
17543713,9/5/2023
17543713,5/8/2023
17543713,5/6/2024
17543713,4/8/2024
17543713,9/9/2024
17545296,11/18/2024
17545296,7/5/2023
17545296,9/5/2023
17545296,11/6/2023
17545296,4/7/2025
17545296,5/6/2024
17545296,9/9/2024
17548431,5/6/2024
17548431,11/18/2024
17548431,4/7/2025
17548431,4/8/2024
17548431,9/9/2024
17558025,11/6/2023
17558025,7/5/2023
17558025,9/5/2023
17558025,11/29/2023
17558025,4/8/2024
17558025,7/10/2023
17559811,11/29/2023
17559811,11/6/2023
17559811,9/5/2023
17564102,11/6/2023
17564102,5/8/2023
17564102,9/9/2024
17564102,5/6/2024
17564102,11/18/2024
17568925,11/18/2024
17568925,7/5/2023
17568925,9/9/2024
17568925,11/6/2023
17568925,4/7/2025
17568925,9/5/2023
17568925,5/6/2024
17568925,4/8/2024
17568925,5/8/2023
17570305,5/6/2024
17570305,5/8/2023
17570305,11/18/2024
17570305,11/6/2023
17571662,5/8/2023
17571662,11/29/2023
17571662,9/5/2023
17571662,4/8/2024
17571662,9/9/2024
17571662,5/6/2024
17571662,11/6/2023
17571662,11/18/2024
17571662,7/5/2023
17571662,4/7/2025
17589332,7/5/2023
17589332,9/5/2023
17589332,4/8/2024
17589332,5/8/2023
17589332,9/9/2024
17589332,11/6/2023
17589332,5/6/2024
17589332,4/7/2025
17589332,11/29/2023
17591659,5/6/2024
17591659,9/9/2024
17591659,4/8/2024
17591659,4/7/2025
17591659,7/5/2023
17591659,9/5/2023
17591659,11/18/2024
17591659,11/6/2023
17591659,11/29/2023
17595962,5/6/2024
17595962,4/8/2024
17599342,11/6/2023
17599342,11/18/2024
17599342,5/6/2024
17599342,9/9/2024
17602391,4/8/2024
17602391,11/29/2023
17602391,9/5/2023
17602391,5/8/2023
17602391,5/6/2024
17602391,11/18/2024
17602391,4/7/2025
17602391,11/6/2023
17602391,9/9/2024
17604355,9/5/2023
17604355,11/6/2023
17604355,11/29/2023
17604355,5/6/2024
17604355,11/18/2024
17604355,4/8/2024
17604355,5/8/2023
17604355,9/9/2024
17604355,7/5/2023
17604355,4/7/2025
17609069,4/7/2025
17609069,9/9/2024
17609069,11/18/2024
17609069,4/8/2024
17623890,5/8/2023
17628418,9/5/2023
17628418,7/5/2023
17628418,4/7/2025
17628418,5/8/2023
17628418,5/6/2024
17628418,9/9/2024
17628418,4/8/2024
17628418,11/6/2023
17628418,11/29/2023
17649843,11/6/2023
17649843,5/8/2023
17649843,9/5/2023
17649843,9/9/2024
17649843,11/29/2023
17649843,4/7/2025
17649843,7/5/2023
17649843,4/8/2024
17649843,11/18/2024
17649843,5/6/2024
17655491,11/18/2024
17655491,11/29/2023
17655491,4/8/2024
17655491,9/5/2023
17655491,5/8/2023
17655491,9/9/2024
17655491,7/10/2023
17655491,11/6/2023
17655491,5/6/2024
17655491,7/5/2023
17658979,4/8/2024
17658979,9/5/2023
17658979,9/9/2024
17658979,11/6/2023
17658979,5/8/2023
17658979,11/18/2024
17658979,11/29/2023
17658979,5/6/2024
17658979,7/5/2023
17658979,4/7/2025
17661200,5/6/2024
17661200,4/8/2024
17661200,9/9/2024
17661200,11/18/2024
17661200,11/29/2023
17661200,11/6/2023
17661200,5/8/2023
17661200,4/7/2025
17661200,7/5/2023
17661200,9/5/2023
17665147,9/9/2024
17665147,4/7/2025
17665147,11/18/2024
17665147,4/8/2024
17665147,5/6/2024
17672056,5/6/2024
17672056,4/7/2025
17672056,11/18/2024
17672056,9/9/2024
17672056,4/8/2024
17678632,4/7/2025
17678632,11/29/2023
17678632,7/5/2023
17678632,11/6/2023
17678632,5/6/2024
17678632,11/18/2024
17678632,5/8/2023
17678632,9/5/2023
17684788,5/8/2023
17684788,11/18/2024
17684788,5/6/2024
17684788,11/6/2023
17684788,9/5/2023
17684788,4/7/2025
17684788,7/5/2023
17695901,5/6/2024
17695901,9/9/2024
17695901,11/6/2023
17695901,11/29/2023
17695901,5/8/2023
17695901,4/8/2024
17695901,7/5/2023
17697501,5/6/2024
17697501,11/18/2024
17697501,4/8/2024
17697501,4/7/2025
17697501,5/8/2023
17697501,9/9/2024
17707080,11/29/2023
17707080,9/5/2023
17707080,7/5/2023
17707080,11/6/2023
17707080,4/7/2025
17707080,4/8/2024
17707080,5/6/2024
17707080,9/9/2024
17707080,5/8/2023
17709345,7/5/2023
17709345,9/5/2023
17709345,5/8/2023
17709345,11/6/2023
17709345,5/8/2023
17709345,11/29/2023
17709345,9/5/2023
17709345,4/8/2024
17709345,4/7/2025
17709345,11/29/2023
17709345,11/6/2023
17709345,5/6/2024
17709345,5/6/2024
17709345,11/18/2024
17709345,9/9/2024
17709345,4/7/2025
17712829,9/5/2023
17712829,4/7/2025
17712829,4/8/2024
17712829,5/8/2023
17712829,11/6/2023
17712829,11/18/2024
17712829,9/9/2024
17712829,5/6/2024
17713185,4/7/2025
17713185,5/8/2023
17729516,11/29/2023
17729516,9/9/2024
17729516,11/18/2024
17729516,4/8/2024
17729516,5/8/2023
17729516,5/6/2024
17729516,7/5/2023
17729516,11/6/2023
17729516,4/7/2025
17734183,11/6/2023
17734183,7/5/2023
17734183,11/29/2023
17734183,11/18/2024
17734403,11/18/2024
17734403,4/8/2024
17734403,9/9/2024
17736533,11/6/2023
17736533,9/9/2024
17736533,7/5/2023
17736533,11/29/2023
17736533,5/8/2023
17736533,5/6/2024
17736533,11/18/2024
17753752,11/6/2023
17753752,5/8/2023
17756439,7/5/2023
17756439,4/7/2025
17756439,11/6/2023
17756439,11/18/2024
17760140,11/6/2023
17760140,5/6/2024
17760140,4/7/2025
17760140,11/18/2024
17760140,9/9/2024
17766409,11/18/2024
17766409,5/6/2024
17790043,5/6/2024
17790043,4/8/2024
17790043,4/7/2025
17790043,11/18/2024
17790043,9/9/2024
17791736,4/7/2025
17795309,4/8/2024
17795309,4/7/2025
17795309,9/5/2023
17795309,9/9/2024
17795309,7/5/2023
17795309,5/6/2024
17795309,5/8/2023
17795309,11/6/2023
17795309,11/29/2023
17795309,11/18/2024
17799382,11/6/2023
17799382,11/29/2023
17799382,4/7/2025
17799382,4/8/2024
17799382,7/5/2023
17799382,9/5/2023
17799382,11/18/2024
17799382,5/8/2023
17799382,5/6/2024
17811192,4/7/2025
17811192,5/8/2023
17818967,9/9/2024
17818967,11/18/2024
17818967,4/7/2025
17818967,11/6/2023
17821406,11/29/2023
17821406,9/5/2023
17821406,4/7/2025
17821406,5/6/2024
17821406,11/6/2023
17821406,11/18/2024
17821406,4/8/2024
17821406,9/9/2024
17824698,11/6/2023
17824698,11/18/2024
17824698,9/9/2024
17824698,5/6/2024
17831180,4/7/2025
17831180,7/5/2023
17831180,5/6/2024
17831180,5/30/2023
17831180,11/18/2024
17831180,9/5/2023
17831180,9/9/2024
17831180,4/8/2024
17831180,11/29/2023
17831180,11/6/2023
17839468,5/8/2023
17850636,7/5/2023
17850636,5/8/2023
17850636,5/6/2024
17850636,9/9/2024
17850636,11/6/2023
17850636,11/18/2024
17863649,11/18/2024
17863649,5/8/2023
17863649,9/9/2024
17863649,11/29/2023
17863649,5/6/2024
17863649,4/8/2024
17863649,7/5/2023
17863649,4/7/2025
17863649,11/6/2023
17883896,7/5/2023
17883896,5/8/2023
17888355,11/18/2024
17888355,9/5/2023
17888355,9/9/2024
17888355,7/5/2023
17888355,11/6/2023
17888355,11/29/2023
17888355,4/8/2024
17888355,5/6/2024
17888355,5/8/2023
17892001,5/8/2023
17905349,11/18/2024
17905349,11/6/2023
17905349,9/9/2024
17905349,5/6/2024
17917825,11/18/2024
17917825,5/6/2024
17917825,4/7/2025
17917825,9/9/2024
17917825,4/8/2024
17926100,9/9/2024
17926100,11/6/2023
17926100,11/18/2024
17926100,4/8/2024
17927862,11/18/2024
17927862,9/9/2024
17927862,4/7/2025
17927862,5/6/2024
17927862,11/29/2023
17927862,11/6/2023
17929978,7/5/2023
17929978,9/9/2024
17929978,5/8/2023
17929978,5/6/2024
17929978,11/18/2024
17929978,11/6/2023
17929978,11/29/2023
17929978,4/8/2024
17929978,9/5/2023
17929978,4/7/2025
17940076,7/5/2023
17940076,11/18/2024
17940076,9/5/2023
17940076,11/6/2023
17940076,4/8/2024
17940076,11/29/2023
17940076,5/6/2024
17940076,4/7/2025
17940076,9/9/2024
17940076,5/8/2023
17940821,11/6/2023
17940821,5/8/2023
17940821,9/9/2024
17940821,11/29/2023
17940821,4/8/2024
17940821,9/5/2023
17940821,7/5/2023
17940821,5/6/2024
17940821,11/18/2024
17940821,4/7/2025
17952832,9/5/2023
17952832,7/5/2023
17952832,11/29/2023
17952832,5/6/2024
17952832,5/8/2023
17952832,11/6/2023
17962856,9/9/2024
17962856,11/18/2024
17974620,11/29/2023
17974620,7/5/2023
17974620,11/18/2024
17974620,4/7/2025
17974620,11/6/2023
17979991,11/6/2023
17979991,11/18/2024
17979991,11/29/2023
17979991,5/8/2023
17979991,4/7/2025
17979991,9/5/2023
17979991,7/5/2023
18004783,5/8/2023
18006216,5/6/2024
18006216,11/18/2024
18006216,11/29/2023
18006216,4/7/2025
18006216,9/5/2023
18006216,5/8/2023
18006216,4/8/2024
18006216,11/6/2023
18006216,9/9/2024
18009512,5/6/2024
18009512,9/9/2024
18009512,11/18/2024
18034733,9/5/2023
18034733,4/8/2024
18034733,5/6/2024
18034733,11/18/2024
18034733,7/5/2023
18034733,9/9/2024
18034733,11/29/2023
18034733,11/6/2023
18034733,4/7/2025
18039787,5/8/2023
18039787,9/5/2023
18039787,9/9/2024
18039787,5/6/2024
18039787,7/5/2023
18039787,11/29/2023
18039787,4/8/2024
18039787,11/6/2023
18049866,11/6/2023
18049866,7/5/2023
18049866,4/8/2024
18049866,4/7/2025
18049866,9/5/2023
18049866,9/9/2024
18049866,5/6/2024
18049866,5/8/2023
18049866,11/18/2024
18061454,4/7/2025
18061454,11/6/2023
18061454,11/18/2024
18061454,5/8/2023
18061454,5/6/2024
18061454,9/5/2023
18061454,7/5/2023
18072490,9/9/2024
18072490,4/7/2025
18072490,11/6/2023
18080036,4/7/2025
18081179,11/6/2023
18081179,5/8/2023
18081179,4/7/2025
18081179,7/5/2023
18081179,4/8/2024
18081179,5/6/2024
18081179,11/18/2024
18081179,9/9/2024
18081179,11/29/2023
18081179,9/5/2023
18105602,5/8/2023
18105602,11/18/2024
18105602,9/9/2024
18105602,11/6/2023
18105602,4/8/2024
18105602,5/6/2024
18113441,4/8/2024
18113441,11/29/2023
18113441,4/7/2025
18113441,5/6/2024
18113441,11/6/2023
18113441,11/18/2024
18113441,9/9/2024
18113441,9/5/2023
18115407,11/29/2023
18115407,11/6/2023
18115407,5/6/2024
18115407,11/18/2024
18115407,9/9/2024
18115407,5/8/2023
18115407,4/7/2025
18115407,4/8/2024
18115407,7/5/2023
18117223,9/5/2023
18117223,5/8/2023
18117223,9/9/2024
18117223,11/29/2023
18117223,11/18/2024
18117223,7/5/2023
18117223,4/8/2024
18117223,11/6/2023
18133003,5/8/2023
18135308,1/16/2024
18135494,11/6/2023
18135494,7/5/2023
18135494,4/8/2024
18135494,11/18/2024
18135494,5/6/2024
18135494,4/7/2025
18135494,9/9/2024
18135494,11/29/2023
18135494,9/5/2023
18137767,9/9/2024
18137767,11/18/2024
18137767,11/6/2023
18137767,7/5/2023
18137767,11/29/2023
18137767,4/7/2025
18137767,4/8/2024
18137767,5/6/2024
18141371,11/18/2024
18141371,11/29/2023
18141371,5/6/2024
18141371,11/6/2023
18141371,9/9/2024
18141371,5/8/2023
18141371,9/5/2023
18141371,4/7/2025
18141371,7/5/2023
18144204,4/7/2025
18144204,4/8/2024
18144204,11/18/2024
18144204,11/6/2023
18144204,5/6/2024
18144204,11/29/2023
18144204,9/5/2023
18144204,9/9/2024
18152507,4/7/2025
18152507,11/6/2023
18157765,11/29/2023
18157765,5/8/2023
18157765,4/8/2024
18157765,5/6/2024
18157765,11/18/2024
18157765,11/6/2023
18157765,7/5/2023
18157765,4/7/2025
18157765,9/5/2023
18157765,9/9/2024
18159018,4/8/2024
18159018,11/6/2023
18159018,11/29/2023
18159018,7/5/2023
18159018,5/6/2024
18159018,5/8/2023
18159018,9/5/2023
18159018,9/9/2024
18159018,11/18/2024
18159018,4/7/2025
18169359,5/6/2024
18169359,9/9/2024
18169359,11/18/2024
18172861,5/6/2024
18172861,5/8/2023
18189187,11/6/2023
18189187,9/5/2023
18189187,9/9/2024
18189187,4/8/2024
18189187,5/6/2024
18189187,4/7/2025
18189187,11/18/2024
18189187,5/8/2023
18200234,4/7/2025
18200234,11/6/2023
18202369,5/6/2024
18202369,11/18/2024
18202369,7/5/2023
18202369,11/6/2023
18202369,9/9/2024
18202369,11/29/2023
18202369,9/5/2023
18205114,11/18/2024
18205114,4/7/2025
18205257,11/18/2024
18205257,9/9/2024
18205257,5/6/2024
18206823,4/7/2025
18207038,11/18/2024
18207038,5/6/2024
18207038,9/9/2024
18207235,5/8/2023
18213410,9/5/2023
18213410,4/7/2025
18213410,11/29/2023
18213410,11/6/2023
18213410,11/18/2024
18213410,5/6/2024
18213410,4/8/2024
18213410,7/10/2023
18219108,11/6/2023
18219108,9/5/2023
18219108,4/8/2024
18219108,7/5/2023
18219108,9/9/2024
18219108,4/7/2025
18219108,11/18/2024
18219108,5/8/2023
18219108,5/6/2024
18219108,11/29/2023
18224733,11/18/2024
18224733,9/9/2024
18224733,5/6/2024
18243325,5/6/2024
18243325,11/18/2024
18245816,11/18/2024
18250078,5/6/2024
18250078,5/8/2023
18250078,11/6/2023
18250078,7/5/2023
18253742,9/5/2023
18253742,4/7/2025
18253742,5/6/2024
18253742,11/18/2024
18253742,11/29/2023
18253742,4/8/2024
18253742,11/6/2023
18269350,11/18/2024
18269350,9/9/2024
18269350,4/8/2024
18269350,11/6/2023
18269350,5/6/2024
18269350,9/5/2023
18269350,11/29/2023
18278664,9/9/2024
18278664,4/8/2024
18278664,4/7/2025
18278664,7/5/2023
18278664,11/18/2024
18278664,11/29/2023
18278664,5/6/2024
18278664,5/8/2023
18278664,11/6/2023
18278664,9/5/2023
18279052,5/8/2023
18279052,11/6/2023
18279052,4/8/2024
18279052,5/6/2024
18279052,7/5/2023
18279052,11/29/2023
18279052,9/5/2023
18281364,5/6/2024
18281364,5/8/2023
18281364,4/8/2024
18281364,11/6/2023
18281364,11/29/2023
18286835,4/7/2025
18286835,5/6/2024
18286835,11/18/2024
18287274,4/7/2025
18287274,11/18/2024
18287274,9/5/2023
18287274,11/6/2023
18287274,5/8/2023
18287274,5/6/2024
18292653,9/5/2023
18292653,11/29/2023
18292653,11/18/2024
18292653,7/5/2023
